sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
3110411-1,706,23,683,-2.417679937850092,3.97042985156304e-07,-1.7334342864848453,0.0014315033817684508,,,,,,,2.879198018813031,-0.19087713742369655,62.226628895184135,0.08066581306017925,0.10697646124876119,True,True,True,True,4
2419839,704,23,681,-3.4646142671765863,2.7394648771661423e-08,-2.4297219280712956,0.0001969028522181837,,,,,,,2.4607247166789774,-0.17474988079245926,76.80255681818181,0.08962868117797695,0.08240365128370035,True,True,True,True,4
31027531053,703,23,680,-1.2196118406145438,4.859025136827455e-05,-4.856824657460044,0.0,,,,,,,2.3528023327140826,-0.12998874473827435,40.359886201991465,0.040973111395646605,0.13327553975461454,True,True,True,True,4
31027531056,700,23,677,-4.400397364636399,0.0,-0.36587460862211857,0.5913204362903564,,,,,,,2.366837296917143,-0.12502800751742119,29.541428571428572,0.03969270166453265,0.10351532182111063,True,True,True,True,4
31027535398,698,23,675,-1.9135168830043743,3.155061992399233e-05,-1.3082504028820328,0.021348529175612363,,,,,,,2.956301329342407,-0.19742491115976502,136.7106017191977,0.07783641160949868,0.09263684296774286,True,True,True,True,4
31027531029,697,23,674,-4.786555166572441,0.0,-0.5005646881999507,0.39883029580285956,,,,,,,2.3240872901305596,-0.12700772825381548,41.02582496413199,0.008962868117797696,0.08993892696880527,True,True,True,True,4
31027535395,695,23,672,-2.3631811799279046,1.913354141791501e-09,-0.8632564536308797,0.056217479910047885,,,,,,,2.943438794159712,-0.20131602934069961,158.9841726618705,0.08179419525065963,0.08753355364533863,True,True,True,True,4
2639584,693,23,670,-2.6809200250135663,4.016321971178627e-05,-0.19892463724692616,0.8231473094947188,,,,,,,4.156412094655122,-0.14330861676591897,30.83982683982684,0.06658130601792574,0.1290563661028088,True,True,True,True,4
31027530941,690,23,667,-4.620813413518537,7.238654120556021e-14,-0.007124918859077575,0.9927207318161497,,,,,,,2.773212662624638,-0.1176629046483611,13.021739130434783,0.008962868117797696,0.09387086796043195,True,True,True,True,4
2419834,686,23,663,-3.4774144142834014,2.081027947742342e-07,-0.6427008313792849,0.3560799547918483,,,,,,,2.4450037988994167,-0.1845847225334169,98.53061224489795,0.11267605633802817,0.07731057684194496,True,True,True,True,4
