sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
31027543442,184,20,164,-1.3295499849532324,0.7343527231592402,-3.1075588068840965,0.5770153975756291,-20.267439389248032,0.38380694958624484,-33.78224295942417,0.2191005505572865,-48.666581011896,0.22118624533268938,46.40360165028804,-0.14378391369019805,23.53804347826087,0.581447963800905,0.08755592747416831,True,True,False,True,3
31023928,179,20,159,5.850293854217429,0.022846574286502053,-10.819544372543026,0.005190862602814539,,,,,,,9.583081238418995,-0.30706530799941717,233.49720670391062,0.7592829705505761,0.19015133827591632,True,True,True,False,3
31027540265,160,23,137,0.5350377049987584,0.5958333983495787,-0.3893548271727145,0.7873043276358573,,,,,,,17.14146649981875,-0.16177925170509483,2.19375,0.2678100263852243,0.14646322390327718,True,True,False,True,3
2677128,159,18,141,0.6003457591736991,0.7967082494593543,-3.2562741141979696,0.25026748046069613,4.840752521130245,0.09474548680323336,-1.7552119994786732,0.6287978856889995,61.66804713691473,0.006484051392769752,16.9144570592956,-0.09289690336962991,4.364779874213837,0.7631241997439181,0.08253410491040643,True,True,False,True,3
31027532905,156,23,133,-1.2879731857046182,0.48072006585944593,-0.6748626540960787,0.7461540890893064,,,,,,,25.007363476794872,-0.12020622002977036,2.4166666666666665,0.117797695262484,0.12984069825340339,True,True,False,True,3
31027541734,155,23,132,0.38889242382010075,0.00031181790941525733,-1.9457675341961658,0.0014080048008542345,1.2797740705028675,0.4727913547939986,2.159586112492197,0.009656311799890682,1.2674198671144272,0.5095902164721577,28.577115821800003,-0.2853934528178895,2.432258064516129,0.45118733509234826,1.5795781488503735,True,True,True,True,4
31027552055,155,18,137,16.44386018937396,0.30767525567094545,-18.137352543273163,0.3239139894176706,-92.11708922169508,0.009057129791823382,-119.08234697119656,0.004576625023231307,-9.059419880941277e-14,0.9999856490540522,36.01032889884517,-0.13228123135243852,6.529032258064516,0.08196721311475409,0.056268568740219654,True,True,False,False,2
2540394,151,20,131,0.5842389943490591,0.42988726253824616,-4.7308203716303785,0.010846836882686839,,,,,,,2.788809307125828,-0.29257684496595876,1778.7880794701987,0.7720870678617158,0.5716070282494172,True,True,False,True,3
31027552067,148,20,128,-9.535756355129037,0.1024439394341019,9.74917569374905,0.16388645021974368,-96.92274057084427,0.028869528748481033,-121.10815416078822,0.02175531879350867,-154.19384835699236,0.03558252234671544,15.66836923916216,-0.12467210954483428,5.168918918918919,0.09022556390977443,0.08488582063984128,True,True,False,True,3
31027540289,147,18,129,-2.9122131333238044,0.0015878339857229307,0.8387078381775909,0.4966083092353313,,,,,,,7.199634233884353,-0.16596586813748743,14.92517006802721,0.23923444976076555,0.178208265466652,True,True,True,True,4
31027541186,146,23,123,1.9947075638834266,0.4411070661078358,-2.9410331484261394,0.37647739729024865,,,,,,,9.915794626883562,-0.1359812490164625,3.3424657534246576,0.3311345646437995,0.12547435314753114,True,True,False,True,3
2611259,129,19,110,21.41049966812433,0.21278322155200335,-24.08961467521743,0.23360180170473743,111.48550831051863,0.07539325319574175,126.22533339421045,0.07985007055087734,192.70686307258663,0.11476804533847318,18.325026263930233,-0.10578024962601719,27.868217054263567,0.8284250960307298,0.06016749689760467,True,True,False,False,2
31027552049,125,18,107,4.684798088022212,0.300910674028811,-5.74576217443596,0.30195353462915664,,,,,,,34.42355586450401,-0.13280658754110194,7.656,0.25136612021857924,0.0679856862311082,True,True,False,False,2
